    2   -2    1    1    1    0.002341   -0.000000
    2   -2    2    1    1   -0.000115    0.000000
    2   -2    3    1    1    0.000268    0.000000
    2   -1   -2    1    1    0.000079   -0.000000
    2   -1   -1    1    1    0.000401   -0.000000
    2   -1    0    1    1    0.009103    0.000000
    2   -1    1    1    1   -0.025916   -0.000000
    2   -1    2    1    1   -0.002701   -0.000000
    2   -1    3    1    1   -0.000643   -0.000000
    2   -1    4    1    1    0.000268   -0.000000
    2    0   -1    1    1   -0.000033    0.000000
    2    0    0    1    1   -0.000134    0.000000
    2    0    1    1    1    0.001941    0.000000
    2    0    2    1    1   -0.038151   -0.000000
    2    0    3    1    1   -0.002701   -0.000000
    2    0    4    1    1   -0.000115   -0.000000
    2    0    5    1    1    0.000005   -0.000000
    2    1    0    1    1    0.000195    0.000000
    2    1    1    1    1   -0.000305    0.000000
    2    1    2    1    1    0.001941    0.000000
    2    1    3    1    1   -0.025916   -0.000000
    2    1    4    1    1    0.002341   -0.000000
    2    1    5    1    1    0.000131    0.000000
    2    1    6    1    1    0.000090    0.000000
    2    2    0    1    1    0.000264    0.000000
    2    2    1    1    1    0.000195   -0.000000
    2    2    2    1    1   -0.000134    0.000000
    2    2    3    1    1    0.009103   -0.000000
    2    2    4    1    1   -0.005152   -0.000000
    2    2    5    1    1    0.001091    0.000000
    2    2    6    1    1   -0.000443    0.000000
    2    3    2    1    1   -0.000033   -0.000000
    2    3    3    1    1    0.000401   -0.000000
    2    3    4    1    1    0.002341   -0.000000
    2    3    5    1    1   -0.002519   -0.000000
    2    3    6    1    1   -0.000460    0.000000
    2    4    3    1    1    0.000079   -0.000000
    2    4    4    1    1   -0.000115    0.000000
    2    4    5    1    1   -0.000256   -0.000000
    2    5    4    1    1    0.000268   -0.000000
    3   -4    0    1    1   -0.001331    0.000000
    3   -3   -1    1    1   -0.000460   -0.000000
    3   -3    0    1    1    0.001925   -0.000000
    3   -3    1    1    1   -0.000460    0.000000
    3   -2   -2    1    1    0.000005   -0.000000
    3   -2   -1    1    1    0.000131   -0.000000
    3   -2    0    1    1    0.001091   -0.000000
    3   -2    1    1    1   -0.002519   -0.000000
    3   -2    2    1    1   -0.000256    0.000000
    3   -1   -1    1    1   -0.000176   -0.000000
    3   -1    0    1    1    0.000709    0.000000
    3   -1    1    1    1    0.002341    0.000000
    3   -1    2    1    1   -0.006908   -0.000000
    3   -1    3    1    1   -0.003848   -0.000000
    3    0    0    1    1   -0.000278    0.000000
    3    0    1    1    1    0.000401    0.000000
    3    0    2    1    1   -0.002701    0.000000
    3    0    3    1    1    0.003510   -0.000000
    3    0    4    1    1   -0.003848   -0.000000
    3    1    1    1    1   -0.000033    0.000000
    3    1    2    1    1    0.000057    0.000000
    3    1    3    1    1   -0.002701    0.000000
    3    1    4    1    1   -0.006908   -0.000000
    3    1    5    1    1   -0.000256   -0.000000
    3    2    2    1    1   -0.000033   -0.000000
    3    2    3    1    1    0.000401    0.000000
    3    2    4    1    1    0.002341   -0.000000
    3    2    5    1    1   -0.002519    0.000000
    3    2    6    1    1   -0.000460    0.000000
    3    3    3    1    1   -0.000278   -0.000000
    3    3    4    1    1    0.000709    0.000000
    3    3    5    1    1    0.001091   -0.000000
    3    3    6    1    1    0.001925    0.000000
    3    3    7    1    1   -0.001331    0.000000
    3    4    4    1    1   -0.000176   -0.000000
    3    4    5    1    1    0.000131    0.000000
    3    4    6    1    1   -0.000460   -0.000000
    3    5    5    1    1    0.000005   -0.000000
    4   -3    0    1    1   -0.001331   -0.000000
    4   -2   -1    1    1    0.000090    0.000000
    4   -2    0    1    1   -0.000443   -0.000000
    4   -2    1    1    1   -0.000460   -0.000000
    4   -1    0    1    1   -0.000083   -0.000000
    4   -1    1    1    1    0.000131   -0.000000
    4   -1    2    1    1   -0.000256    0.000000
    4    0    1    1    1   -0.000176    0.000000
    4    0    2    1    1   -0.000115    0.000000
    4    0    3    1    1   -0.003848    0.000000
    4    1    2    1    1    0.000079    0.000000
    4    1    3    1    1   -0.000643    0.000000
    4    1    4    1    1   -0.003848    0.000000
    4    2    3    1    1    0.000079    0.000000
    4    2    4    1    1   -0.000115    0.000000
    4    2    5    1    1   -0.000256   -0.000000
    4    3    4    1    1   -0.000176   -0.000000
    4    3    5    1    1    0.000131   -0.000000
    4    3    6    1    1   -0.000460   -0.000000
    4    4    5    1    1   -0.000083    0.000000
    4    4    6    1    1   -0.000443   -0.000000
    4    4    7    1    1   -0.001331   -0.000000
    4    5    6    1    1    0.000090    0.000000
    5   -1    1    1    1    0.000090   -0.000000
    5    0    2    1    1    0.000005    0.000000
    5    1    3    1    1    0.000268    0.000000
    5    2    4    1    1    0.000268   -0.000000
    5    3    5    1    1    0.000005   -0.000000
    5    4    6    1    1    0.000090   -0.000000
